"AUT","EN.URB.LCTY.UR.ZS","1977","31.63579217441895"
"AUT","EN.URB.LCTY.UR.ZS","1978","31.47913424228804"
"AUT","EN.URB.LCTY.UR.ZS","1979","31.35130645131881"
"AUT","EN.URB.LCTY.UR.ZS","1980","31.17053062299333"
"AUT","EN.URB.LCTY.UR.ZS","1981","30.95606171718536"
"AUT","EN.URB.LCTY.UR.ZS","1982","31.07651652431215"
"AUT","EN.URB.LCTY.UR.ZS","1983","31.27079407037553"
"AUT","EN.URB.LCTY.UR.ZS","1984","31.41900181426498"
"AUT","EN.URB.LCTY.UR.ZS","1985","31.55109993208164"
"AUT","EN.URB.LCTY.UR.ZS","1986","31.68053266560343"
"AUT","EN.URB.LCTY.UR.ZS","1987","31.81114470963957"
"AUT","EN.URB.LCTY.UR.ZS","1988","31.91838105780833"
"AUT","EN.URB.LCTY.UR.ZS","1989","31.92772909848383"
"AUT","EN.URB.LCTY.UR.ZS","1990","31.83935205278307"
